produto_id,32,40,45,47,51,52,53,55,57,60,67,69,88,91,118,122,126,133,140,144,145,146,149,152,153,155,156,159,160,163,165,166,167,178,184,185,186,188,189,190,194,210,231,232,233,239,242,244,247,249,250,262,270,282,283,285,290,300,302,310,325,329,333,335,336,338,339,347,354,355,357,370,373,379,381,382,383,389,398,404,409,421,423,425,427,437,447,451,469,472,479,480,481,484,486,487,490,491,492,494,507,512,525,526,527,533,537,541,542,543,544,545,546,549,550,554,556,561,569,570,574,582,591,594,596,598,599,602,606,608,613,614,617,619,620,624,627,630,634,640,641,644,646,647,648,666,668,672,674,678,681,682,685,686,687,688,689,691,697,711,716,721,734,756,760,765,772,774,775,776,805,817,820,823,831,838,839,840,841,842,845,846,848,849,859,860,862,863,864,865,869,870,871,889,892,895,904,908,952,954,987,1000,1001,1030,1031,1050,1076,1106,1113,1128,1133,1141,1145,1146,1147,1159,1174,1179,1183,1185,1187,1188,1205,1212,1237,1249,1256,1294,1298,1299,1302,1308,1311,1315,1319,1323,1324,1326,1330,1332,1333,1338,1342,1345,1349,1355,1360,1367,1368,1369,1370,1371,1374,1376,1377,1378,1379,1380,1384,1385,1391,1399,1402,1405,1407,1408,1409,1424,1430,1432,1440,1445,1447,1448,1450,1452,1453,1454,1456,1457,1458,1461,1463,1465,1466,1467,1468,1469,1470,1472,1473,1474,1476,1477,1479,1480,1482,1483,1485,1486,1488,1489,1490,1492,1544,1554,1566,1574,1617,1629,1664,1728,1755,1759,1768,1776,1789,1791,1796,1864,1866,1868,1872,1877,1891,1903,1941,1957,1974,1979,2008,2017,2051,2053,2054,2057,2059,2060,2066,2071,2078,2084,2524,2539,2543,2544,2549,2554,2556,2564,2596,2612,2616,2654,2681,2708,2716,2720,2731,2732,2733,2734,2748,2749,2751,2759,2760,2761,2765,2770,2783,2784,2785,2787,2790,2793,2794,2795,2824,2825,2826,2835,2836,2837,2838,2839,2843,2845,2846,2847,2849,2850,2851,2865,2872,2875,2879,2883,2884,2886,2887,2891,2893,2897,2899,2922,2961,2964,2976,3007,3012,3013,3019,3021,3022,3036,3064,3066,3087,3101,3103,3108,3110,3111,3128,3129,3143,3147,3151,3162,3163,3168,3187,3188,3192,3193,3194,3196,3204,3228,3230,3232,3246,3250,3275,3284,3285,3286,3292,3293,3294,3322,3323,3324,3326,3334,3339,3346,3350,3352,3353,3355,3358,3363,3368,3369,3371,3373,3377,3382,3384,3387,3389,3407,3408,3410,3411,3414,3415,3418,3423,3425,3429,3430,3435,3437,3438,3443,3447,3448,3456,3458,3459,3460,3472,3473,3474,3476,3477,3478,3479,3481,3484,3486,3487,3499,3502,3510,3515,3521,3523,3535,3536,3544,3546,3549,3552,3558,3559,3563,3564,3567,3574,3580,3582,3584,3585,3586,3588,3589,3598,3611,3613,3615,3616,3618,3625,3636,3648,3657,3658,3666,3667,3668,3669,3670,3677,3678,3680,3681,3682,3684,3698,3700,3701,3703,3704,3707,3725,3737,3743,3747,3756,3757,3759,3765,3766,3767,3775,3776,3787,3789,3792,3795,3797,3869,3872,3894,3897,3899,3905,3910,3912,3926,3932,3937,3944,3945,3949,3959,3964,3965,3969,3970,3971,3973,3974,3975,3977,3978,3979,3980,3984,3985,3992,3998,4001,4004,4015,4051,4056,4067,4069,4100,4288,4352,4354,4378,4382,4392,4396,4399,4400,4403,4404,4407,4408,4418,4419,4420,4421,4425,4426,4427,4431,4433,4434,4440,4445,4446,4453,4454,4457,4458,4463,4464,4476,4481,4487,4494,4495,4498,4536,4540,4546,4548,4554,4577,4578,4580,4581,4584,4585,4587,4592,4596,4604,4607,4609,4612,4615,4619,4620,4621,4622,4624,4626,4627,4629,4630,4631,4632,4634,4651,4654,4655,4657,4660,4668,4673,4675,4746,4755,4759,4770,4772,4784,4792,4793,4794,4797,4807,4875,4883,4887,4889,4897,4899,4902,4908,4912,4913,4915,4916,4917,4918,4923,4925,4928,4929,4944,4953,4954,4961,4976,4988,4996,5006,5008,5012,5013,5030,5031,5032,5052,5073,5083,5084,5085,5086,5093,5099,5115,5116,5126,5129,5137,5148,5150,5153,5163,5169,5180,5206,5211,5212,5213,5214,5215,5223,5224,5230,5237,5238,5241,5242,5283,5288,5289,5295,5313,5315,5323,5334,5336,5339,5340,5342,5349,5369,5383,5385,5386,5387,5391,5392,5394,5395,5396,5397,5398,5399,5400,5401,5403,5406,5407,5408,5409,5410,5411,5416,5423,5424,5425,5428,5430,5431,5432,5434,5444,5445,5447,5449,5451,5458,5460,5461,5466,5467,5471,5472,5476,5478,5486,5487,5489,5492,5509,5510,5512,5513,5514,5521,5528,5529,5531,5532,5534,5557,5563,5570,5610,5626,5649,5660,5671,5676,5677,5691,5695,5697,5709,5711,5717,5718,5719,5720,5721,5722,5724,5729,5730,5733,5735,5740,5745,5746,5747,5748,5750,5751,5753,5758,5764,5766,5767,5768,5769,5770,5771,5776,5779,5781,5785,5790,5792,5793,5794,5796,5799,5805,5807,5809,5810,5820,5830,5831,5833,5837,5848,5862,5869,5892,5895,5897,5905,5906,5908,5909,5914,5915,5923,5927,5933,5934,5936,5937,5939,5941,5948,5967,5968,5969,5970,5971,5973,5974,5975,5976,5977,5978,5979,5981,5983,5992,5993,5998,6007,6011,6014,6024,6034,6039,6040,6041,6068,6071,6085,6088,6089,6091,6096,6097,6101,6103,6109,6112,6116,6117,6127,6128,6137,6140,6142,6143,6146,6148,6150,6155,6157,6159,6161,6162,6164,6169,6173,6177,6178,6179,6181,6183,6190,6193,6194,6195,6198,6199,6205,6210,6211,6214,6218,6220,6223,6224,6227,6228,6232,6233,6236,6238,6239,6240,6241,6244,6249,6257,6261,6263,6270,6275,6277,6278,6280,6281,6282,6288,6289,6292,6298,6300,6304,6308,6309,6310,6311,6312,6313,6315,6317,6319,6323,6326,6328,6334,6337,6341,6349,6350,6354,6355,6357,6358,6360,6362,6363,6364,6365,6368,6371,6376,6378,6381,6382,6383,6384,6392,6393,6396,6400,6401,6402,6406,6409,6410,6414,6415,6416,6418,6419,6424,6426,6440,6447,6448,6452,6453,6455,6458,6459,6460,6471,6472,6479,6511,6517,6518,6520,6523,6529,6531,6532,6542,6543,6545,6546,6548,6555,6566,6568,6571,6593,6595,6598,6602,6603,6605,6609,6611,6612,6614,6618,6624,6625,6626,6627,6629,6637,6639,6640,6643,6651,6652,6657,6665,6667,6669,6679,6680,6683,6686,6688,6707,6708,6714,6715,6716,6724,6725,6729,6737,6748,6749,6759,6764,6768,6775,6781,6784,6809,7058,7059,7063,7066,7069,7072,7073,7074,7131,7181,7536,7537,7538,7564,7567,7667,7673,7708,7770,7774,8002,8003,8005,8010,8011,8434,8435,8436,8437,8438,8439,8440,8441,8442,8443,8444,8445,8446,8447,8448,8449,8450,8451,8452,8453,8454,8455,8456,8457,8458,8459,8460,8461,8462,8463,8464,8465,8466,8467,8468,8469,8470,8471,8472,8473,8474,8475,8476,8477,8478,8479,8480,8481,8765,8818,9072,9096,9102,9214,9254,9273,9295,9342,9368,9369,9370,9371,9417,9438,9439,9440,9441,9442,9443,9445,9446,9448,9455,9459,9461,9463,9466,9467,9472,9474,9475,9482,9484,9489,9494,9495,9496,9497,9501,9513,9521,9524,9525,9526,9527,9530,9532,9542,9553,9557,9558,9561,9562,9568,9569,9570,9571,9573,9574,9582,9586,9599,9602,9603,9610,9613,9616,9620,9622,9623,9624,9625,9626,9629,9631,9632,9633,9637,9641,9645,9646,9650,9664,9667,9669,9670,9674,9692,9693,9698,9699,9701,9702,9704,9705,9712,9717,9719,9720,9725,9727,9728,9729,9737,9738,9739,9740,9746,9754,9756,9757,9777,9784,9786,9787,9790,9791,9792,9794,9802,9822,9824,9825,9829,9831,9834,9841,9842,9843,9846,9849,9852,9855,9859,9861,9862,9866,9873,9874,9880,9881,9884,9886,9888,9889,9890,9892,9895,9896,9899,9901,9902,9903,9907,9910,9911,9917,9920,9932,9933,9934,9936,9937,9946,9948,9950,9951,9952,9953,9960,9972,9981,10005,10006,10013,10015,10016,10023,10024,10027,10032,10034,10038,10041,10042,10046,10049,10050,10051,10052,10054,10056,10058,10061,10062,10065,10067,10075,10078,10080,10088,10090,10095,10096,10099,10100,10106,10110,10113,10114,10116,10118,10120,10121,10125,10127,10128,10129,10131,10132,10136,10138,10142,10144,10147,10152,10153,10154,10164,10165,10166,10175,10180,10181,10182,10186,10189,10193,10194,10198,10202,10206,10207,10213,10214,10215,10217,10222,10224,10225,10226,10227,10233,10237,10239,10241,10242,10243,10244,10247,10248,10253,10254,10257,10260,10261,10263,10265,10270,10272,10274,10289,10298,10303,10305,10309,10314,10319,10320,10322,10325,10327,10328,10329,10330,10331,10334,10335,10336,10340,10347,10351,10352,10354,10356,10357,10360,10364,10365,10370,10371,10374,10375,10376,10377,10379,10380,10382,10383,10387,10388,10389,10392,10397,10398,10399,10400,10402,10405,10406,10415,10419,10421,10426,10429,10430,10431,10432,10433,10434,10436,10441,10444,10450,10451,10453,10454,10456,10457,10458,10462,10471,10475,10476,10480,10484,10487,10488,10491,10497,10498,10499,10501,10502,10503,10512,10519,10520,10526,10527,10528,10530,10534,10535,10536,10537,10540,10542,10546,10549,10550,10556,10557,10558,10560,10562,10569,10570,10571,10578,10579,10584,10596,10601,10602,10611,10617,10619,10627,10632,10634,10636,10637,10638,10641,10642,10645,10647,10651,10653,10655,10656,10658,10664,10666,10667,10670,10671,10673,10674,10676,10677,10678,10679,10680,10690,10691,10692,10693,10694,10696,10700,10705,10706,10710,10711,10712,10717,10718,10719,10721,10724,10725,10730,10736,10740,10741,10750,10753,10756,10757,10761,10763,10767,10778,10791,10796,10808,10809,10824,10829,10838,10839,10840,10842,10843,10845,10847,10848,10849,10850,10851,10852,10854,10856,10860,10861,10862,10864,10865,10866,10870,10871,10872,10875,10876,10877,10878,10879,10880,10881,10883,10884,10886,10888,10889,10890,10893,10894,10897,10899,10900,10901,10902,10905,10906,10907,10908,10909,10910,10911,10915,10923,10925,10926,10928,10929,10931,10932,10933,10934,10935,10936,10937,10938,10940,10945,10946,10947,10948,10949,10950,10951,10952,10954,10958,10959,10961,10964,10965,10967,10968,10969,10970,10971,10972,10974,10976,10978,10979,10980,10981,10985,10986,10987,10990,10991,10993,10995,10996,10998,10999,11000,11001,11002,11003,11006,11008,11010,11012,11016,11018,11019,11021,11023,11024,11027,11028,11029,11030,11031,11033,11035,11036,11037,11041,11043,11048,11056,11060,11061,11062,11063,11064,11065,11066,11067,11080,11081,11082,11083,11085,11087,11088,11090,11091,11092,11093,11094,11095,11097,11099,11101,11102,11104,11105,11106,11107,11108,11109,11111,11116,11117,11118,11119,11120,11121,11122,11123,11124,11125,11129,11133,11134,11135,11136,11137,11139,11140,11141,11143,11144,11145,11147,11148,11151,11152,11153,11154,11155,11156,11158,11160,11161,11162,11163,11164,11165,11167,11168,11169,11170,11171,11172,11173,11174,11175,11176,11177,11178,11179,11180,11182,11183,11184,11186,11187,11188,11195,11197,11198,11200,11201,11202,11203,11204,11208,11209,11210,11211,11212,11213,11214,11216,11217,11218,11219,11220,11221,11225,11226,11227,11228,11230,11231,11233,11238,11244,11245,11252,11253,11256,11258,11259,11260,11262,11263,11264,11265,11266,11268,11269,11270,11272,11279,11281,11287,11288,11289,11291,11292,11296,11298,11299,11302,11303,11308,11309,11310,11311,11312,11315,11317,11318,11320,11321,11322,11323,11324,11325,11326,11328,11329,11330,11331,11333,11334,11335,11337,11338,11340,11341,11343,11347,11348,11350,11351,11352,11356,11357,11358,11359,11360,11362,11363,11364,11365,11366,11367,11369,11370,11371,11372,11373,11374,11375,11376,11377,11378,11380,11381,11382,11384,11387,11388,11389,11394,11398,11401,11405,11407,11408,11411,11412,11413,11416,11419,11421,11423,11424,11425,11426,11427,11428,11429,11431,11432,11434,11435,11436,11438,11439,11440,11444,11445,11446,11447,11448,11449,11450,11451,11452,11453,11455,11457,11459,11460,11461,11462,11463,11464,11465,11466,11468,11469,11470,11472,11473,11474,11475,11477,11479,11480,11481,11482,11483,11484,11486,11487,11492,11493,11494,11495,11498,11509,11513,11514,11515,11516,11517,11519,11520,11522,11524,11525,11528,11529,11530,11531,11532,11533,11534,11538,11539,11540,11541,11542,11543,11545,11546,11547,11548,11549,11550,11551,11552,11553,11554,11555,11557,11558,11559,11562,11563,11567,11568,11569,11571,11573,11577,11578,11580,11581,11583,11584,11587,11588,11589,11590,11592,11597,11600,11608,11614,11615,11616,11617,11624,11626,11628,11629,11630,11631,11632,11635,11637,11638,11639,11640,11641,11646,11647,11650,11651,11654,11657,11658,11660,11661,11662,11663,11664,11665,11668,11669,11671,11672,11675,11676,11677,11678,11679,11681,11682,11691,11692,11695,11696,11697,11698,11699,11701,11702,11703,11704,11705,11706,11707,11709,11710,11711,11712,11713,11714,11716,11717,11718,11719,11720,11722,11724,11726,11727,11728,11734,11735,11736,11737,11738,11739,11741,11742,11743,11744,11745,11747,11751,11752,11753,11754,11755,11756,11757,11758,11759,11761,11762,11763,11765,11766,11767,11770,11771,11772,11774,11775,11776,11777,11778,11779,11780,11781,11782,11783,11785,11786,11788,11789,11790,11792,11793,11794,11795,11797,11798,11800,11801,11806,11808,11813,11814,11816,11818,11819,11821,11822,11823,11824,11825,11829,11830,11831,11833,11836,11837,11838,11839,11840,11841,11842,11843,11844,11845,11846,11847,11849,11852,11853,11854,11855,11856,11858,11859,11860,11861,11862,11863,11865,11866,11867,11868,11869,11870,11871,11873,11874,11875,11876,11877,11879,11880,11881,11882,11883,11885,11886,11887,11888,11889,11891,11892,11893,11897,11898,11899,11900,11901,11902,11903,11905,11906,11910,11911,11912,11913,11914,11915,11917,11918,11919,11920,11921,11922,11923,11924,11925,11929,11930,11931,11932,11934,11935,11937,11938,11940,11941,11942,11943,11944,11945,11946,11947,11948,11949,11950,11951,11952,11953,11954,11955,11956,11957,11958,11960,11961,11962,11963,11965,11966,11967,11968,11970,11971,11972,11974,11975,11976,11981,11985,11986,11987,11988,11989,11990,11993,11998,11999,12000,12001,12002,12003,12006,12007,12008,12009,12010,12011,12012,12013,12014,12016,12017,12018,12019,12021,12022,12025,12026,12027,12030,12031,12032,12033,12034,12036,12037,12038,12039,12040,12043,12055,12056,12057,12058,12059,12060,12061,12062,12063,12064,12065,12066,12067,12068,12071,12076,12083,12084,12085,12086,12087,12089,12090,12091,12092,12093,12094,12095,12096,12097,12098,12099,12100,12102,12103,12104,12105,12106,12107,12109,12110,12111,12112,12113,12114,12115,12116,12117,12118,12120,12121,12123,12124,12125,12126,12128,12130,12132,12134,12136,12137,12138,12139,12141,12142,12143,12145,12147,12148,12149,12150,12151,12152,12153,12155,12156,12157,12158,12159,12160,12161,12162,12163,12164,12165,12166,12167,12168,12169,12172,12173,12175,12176,12177,12178,12179,12180,12181,12182,12183,12186,12187,12189,12190,12191,12192,12193,12194,12195,12196,12197,12198,12199,12200,12201,12202,12203,12204,12205,12206,12207,12208,12209,12211,12212,12213,12214,12215,12216,12217,12218,12219,12220,12223,12224,12225,12226,12228,12230,12231,12232,12233,12235,12236,12238,12239,12240,12241,12242,12243,12244,12246,12247,12248,12249,12251,12252,12253,12255,12258,12259,12262,12263,12264,12265,12266,12267,12271,12273,12274,12275,12276,12277,12278,12279,12280,12281,12282,12283,12286,12287,12288,12290,12291,12294,12295,12296,12297,12299,12301,12302,12303,12304,12305,12306,12307,12308,12309,12310,12311,12312,12313,12314,12315,12320,12321,12323,12324,12326,12327,12328,12329,12330,12331,12332,12338,12339,12340,12341,12342,12343,12345,12350,12351,12352,12353,12354,12355,12356,12357,12358,12359,12360,12361,12363,12365,12369,12371,12372,12376,12377,12378,12379,12380,12381,12382,12383,12390,12391,12393,12394,12395,12396,12398,12400,12401,12402,12403,12404,12406,12407,12408,12411,12413,12414,12415,12416,12417,12420,12425,12426,12427,12428,12429,12430,12431,12433,12434,12436,12437,12438,12439,12440,12441,12442,12443,12446,12447,12448,12449,12451,12452,12453,12454,12455,12458,12459,12462,12466,12470,12471,12472,12474,12475,12479,12480,12481,12482,12483,12484,12485,12487,12488,12489,12490,12491,12492,12494,12495,12497,12498,12499,12502,12503,12505,12506,12507,12508,12510,12511,12512,12515,12519,12521,12523,12524,12526,12527,12528,12529,12530,12531,12532,12534,12536,12538,12539,12540,12541,12542,12543,12544,12545,12546,12547,12550,12551,12552,12554,12556,12557,12559,12560,12562,12563,12761,12762,12764,12766,12768,12769,12770,12774,12775,12776,12777,12778,12779,12780,12783,12784,12789,12792,12793,12794,12795,12797,12800,12801,12802,12803,12804,12807,12808,12810,12813,12814,12815,12817,12818,12820,12821,12822,12823,12826,12829,12830,12831,12832,12833,12835,12838,12839,12840,12843,12844,12846,12847,12850,12851,12852,12853,12854,12855,12856,12857,12858,12896,12897,12898,12899,12900,12903,12904,12905,12906,12908,12910,12911,12912,12914,12915,12916,12917,12918,12919,12920,12921,12922,12923,12925,12927,12929,12930,12931,12932,12936,12937,12940,12941,12942,12944,12945,12949,12950,12955,12963,12965,12967,12976,12977,12980,12981,12982,12984,12985,12986,12987,12989,12992,12997,13003,13004,13005,13010,13017,13035,13042,13043,13045,13046,13047,13064,13065,13067,13075,13076,13109,13144,13153,13156,13158,13169,13170,13180,13181,13187,13193,13198,13201,13212,13213,13214,13215,13216,13217,13244,13247,13254,13255,13260,13261,13262,13343,13351,13420,13427,13490,13599,13639,13776,13777,13783,13784,13785,13786,13788,13789,13790,13793,13794,13796,13799,13800,13801,13802,13804,13806,13808,13810,13815,13818,13820,13821,13824,13826,13827,13828,13829,13831,13832,13834,13835,13837,13839,13840,13843,13845,13849,13851,13855,13856,13857,13859,13860,13865,13870,13872,13873,13874,13877,13879,13881,13882,13885,13889,13891,13893,13895,13896,13898,13901,13904,13905,13907,13908,13910,13915,13916,13920,13921,13987,13994,13996,13997,14002,14011,14014,14015,14016,14017,14018,14022,14023,14025,14026,14035,14036,14037,14038,14039,14040,14041,14042,14044,14045,14046,14047,14048,14049,14051,14052,14055,14056,14057,14059,14060,14061,14062,14063,14064,14065,14066,14067,14070,14071,14072,14074,14079,14080,14081,14082,14089,14091,14092,14093,14094,14095,14096,14097,14100,14101,14102,14103,14104,14105,14108,14112,14115,14116,14118,14119,14120,14121,14122,14123,14124,14125,14126,14127,14128,14130,14132,14134,14135,14137,14138,14139,14140,14141,14142,14143,14144,14145,14146,14147,14148,14149,14150,14151,14152,14154,14155,14156,14162,14163,14164,14171,14174,14175,14179,14181,14182,14183,14184,14185,14186,14188,14190,14191,14192,14193,14194,14195,14197,14199,14200,14201,14202,14203,14204,14205,14206,14208,14211,14215,14216,14217,14223,14225,14226,14236,14237,14238,14239,14240,14248,14254,14257,14258,14259,14260,14261,14262,14263,14264,14265,14266,14267,14270,14271,14272,14274,14275,14276,14277,14278,14279,14280,14281,14282,14283,14284,14285,14286,14287,14288,14290,14291,14292,14293,14294,14295,14296,14299,14300,14301,14302,14303,14304,14305,14306,14307,14308,14309,14311,14312,14313,14314,14315,14316,14318,14319,14322,14326,14327,14328,14329,14330,14331,14332,14334,14335,14336,14337,14338,14340,14341,14342,14343,14344,14347,14348,14349,14350,14351,14352,14353,14355,14356,14357,14359,14360,14361,14362,14363,14364,14365,14366,14369,14370,14372,14373,14374,14375,14376,14377,14378,14379,14380,14381,14382,14383,14385,14386,14389,14391,14392,14393,14394,14396,14397,14398,14399,14400,14401,14402,14403,14404,14405,14407,14408,14409,14411,14412,14413,14414,14415,14416,14418,14419,14420,14422,14423,14425,14428,14430,14432,14433,14436,14439,14441,14444,14449,14452,14453,14454,14459,14461,14462,14463,14464,14465,14466,14469,14470,14471,14473,14475,14476,14478,14480,14481,14483,14484,14485,14486,14488,14489,14491,14492,14493,14495,14496,14498,14500,14501,14503,14505,14507,14510,14522,14523,14524,14526,14527,14528,14529,14530,14537,14539,14540,14541,14542,14543,14544,14545,14546,14547,14548,14562,14564,14565,14568,14573,14575,14578,14579,14585,14586,14587,14588,14594,14595,14596,14597,14598,14599,14600,14601,14602,14603,14606,14609,14610,14611,14612,14613,14614,14615,14617,14619,14620,14621,14622,14623,14624,14625,14626,14631,14632,14633,14637,14638,14639,14640,14641,14642,14643,14644,14645,14646,14647,14648,14649,14650,14651,14652,14653,14654,14655,14656,14657,14658,14659,14660,14661,14663,14664,14666,14667,14668,14669,14671,14672,14673,14674,14676,14677,14678,14679,14680,14681,14682,14683,14684,14685,14690,14692,14741,14836,14839,14859,14901,14925,14939,14969,15039,15041,15202,15203,15204,15205,15206,15207,15208,15209,15210,15211,15212,15215,15216,15217,15219,15220,15222,15223,15224,15225,15226,15231,15232,15233,15234,15235,15236,15237,15238,15239,15240,15241,15242,15243,15244,15245,15246,15247,15248,15249,15250,15251,15252,15253,15254,15255,15256,15257,15258,15259,15260,15261,15262,15263,15264,15265,15266,15267,15268,15269,15270,15271,15272,15273,15274,15275,15276,15277,15278,15279,15280,15281,15282,15283,15284,15285,15286,15287,15288,15289,15290,15291,15292,15293,15294,15295,15309,15310,15311,15312,15313,15314,15315,15316,15317,15318,15319,15320,15321,15322,15323,15324,15325,15326,15327,15328,15329,15330,15331,15332,15333,15334,15335,15336,17394,17396,17507,17509,17757,18662,18663,18704,18705,18706,18707,18708,21693,21716,21896,26573,26575,26592,44134,44480,44692,44843,45591,46196,46717,46724,47537,48198,48327,48328,48424,48425,48462,48500,48506,48549,48550,48551,48579,48610,48700,48713,48753,48841,48918,48923,48932,49013,49244,49397,49520,49546,49624,49643,49670,49751,49763,49818,50036,50037,50757,50826,50861,50890,50896,50899,50909,50939,50958,51066,51075,51240,51744,52611,52792,52952,52954,53035,53044,53155,53364,53370,53373,53781,54116,54227,54582,54689,54867,55206,55626,55658,56451,56484,56485,56523,56555,56586,56745,56803,56804,56863,56864,56890,56991,57004,57089,57268,57269,57270,57272,57323,57492,57527,57640,57724,58197,58384,58385,58437,58447,58448,58481,58517,58519,58527,59043,59046,59073,59075,59076,59077,59078,59080,59090,59108,59116,59117,59118,59119,59120,59121,59122,59123,59124,59125,59126,59127,59128,59129,59130,59131,59132,59133,59134,59135,59136,59137,59138,59139,59140,59141,59142,59143,59144,59145,59146,59147,59148,59149,59150,59151,59152,59153,59154,59155,59156,59157,59158,59159,59160,59161,59162,59163,59164,59165,59166,59167,59168,59169,59170,59171,59172,59173,59174,59175,59176,59177,59178,59179,59180,59181,59182,59183,59184,59185,59186,59187,59188,59189,59190,59191,59192,59193,59194,59195,59196,59197,59198,59199,59200,59201,59202,59203,59204,59205,59206,59207,59208,59209,59210,59211,59212,59213,59214,59215,59216,59217,59218,59219,59225,59229,59230,59233,59234,59235,59236,59237,59238,59239,59240,59241,59242,59243,59244,59245,59246,59247,59248,59249,59250,59251,59252,59253,59254,59255,59256,59257,59258,59259,59260,59261,59262,59263,59264,59265,59266,59267,59268,59269,59270,59271,59272,59273,59274,59275,59276,59277,59278,59279,59280,59281,59282,59283,59284,59285,59286,59287,59288,59289,59290,59291,59292,59293,59294,59295,59296,59297,59298,59299,59300,59301,59302,59303,59304,59305,59306,59307,59308,59309,59310,59311,59312,59313,59314,59315,59316,59317,59318,59319,59320,59321,59322,59323,59324,59325,59326,59327,59328,59329,59330,59331,59332,59333,59334,59335,59336,59337,59338,59339,59340,59341,59342,59343,59344,59345,59346,59347,59348,59349,59350,59351,59352,59353,59354,59355,59356,59357,59358,59359,59360,59361,59362,59363,59364,59365,59366,59367,59368,59369,59370,59371,59372,59373,59374,59375,59376,59377,59378,59379,59380,59381,59382,59383,59384,59385,59386,59387,59388,59389,59390,59391,59392,59393,59394,59395,59396,59397,59398,59399,59400,59401,59402,59403,59404,59405,59406,59407,59408,59409,59410,59411,59412,59413,59414,59415,59416,59417,59418,59419,59420,59421,59422,59423,59424,59425,59426,59427,59428,59429,59430,59431,59432,59433,59434,59435,59436,59437,59438,59439,59440,59441,59442,59443,59444,59445,59446,59447,59448,59449,59450,59451,59452,59453,59454,59455,59456,59457,59458,59459,59460,59461,59462,59463,59464,59465,59466,59467,59468,59469,59470,59471,59472,59473,59474,59475,59476,59477,59478,59479,59480,59481,59482,59483,59484,59485,59486,59487,59488,59489,59490,59491,59492,59493,59494,59495,59496,59497,59498,59499,59500,59501,59502,59503,59504,59505,59506,59507,59508,59509,59510,59511,59512,59513,59514,59515,59516
